CollectionVersion,CurrentSchoolYear,ReportingDistrictCode,ReportingSchoolCode,StateID,LocalStudentID,StudentLastName,StudentFirstName,StudentMiddleName,StudentNameSuffix,StudentDateOfBirth,StudentGradeLevel,StudentGender,StudentRaceEthn,AssignNum,DualCreditSite,ReceivingCollDistCode,SendDistCode,SendSchoolCode,EDSSN,PosCode,CTEProgType,Disadvantaged,IEPDisability,Adult,LocCourseNum,LocCourseName,LocSecNum,CourseNum
2026Oct1.0StuAssign,2026,006409,3317,0000001741,L0000001741,Smith,Stephen,,,2018-06-01,03,F,W,3,,,,,699858849,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,086286,5191,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,01,F,A,1,,,,,108351374,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,086286,5191,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,01,F,A,2,,,,,159649282,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,086286,5191,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,01,F,A,3,,,,,330444766,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,086286,1017,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,02,F,A,1,,,,,897026239,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,086286,1017,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,02,F,A,2,,,,,279718381,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,086286,1017,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,02,F,A,3,,,,,802075125,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,086286,3655,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,03,F,A,1,,,,,514432794,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,086286,3655,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,03,F,A,2,,,,,239599909,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,086286,3655,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,03,F,A,3,,,,,985155794,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,061874,3756,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,02,F,W,1,,,,,531699688,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,061874,3756,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,02,F,W,2,,,,,866444737,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,061874,3756,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,02,F,W,3,,,,,878904442,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,061874,3756,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,02,F,W,4,,,,,631537328,01,,Y,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2025,061874,9592,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,02,F,W,1,,,,,183853438,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,061874,9592,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,02,F,W,2,,,,,524879659,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,061874,9592,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,02,F,W,3,,,,,522000163,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,061874,9009,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,03,F,W,1,,,,,537746514,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,061874,9009,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,03,F,W,2,,,,,344128873,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,061874,9009,0000001743,L0000001743,Smith,Rhonda,Sherri,,2018-04-14,03,F,W,3,,,,,101870768,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,103515,8106,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,01,F,I,1,,,,,181884465,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,103515,8106,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,01,F,I,2,,,,,632084531,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,103515,8106,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,01,F,I,3,,,,,809210116,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,103515,9774,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,02,F,I,1,,,,,977094473,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,103515,9774,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,02,F,I,2,,,,,208135577,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,103515,9774,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,02,F,I,3,,,,,556785418,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,103515,2336,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,03,F,I,1,,,,,425787814,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,103515,2336,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,03,F,I,2,,,,,886732345,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,103515,2336,0000001744,L0000001744,Thompson,Melanie,,,2018-04-16,03,F,I,3,,,,,905064492,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,037724,8598,0000001745,L0000001745,Lang,Pamela,Amy,,2021-07-09,PK,F,W,1,,,,,970960604,01,,Y,8,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,037724,2543,0000001745,L0000001745,Lang,Pamela,Amy,,2021-07-09,PK,F,W,1,,,,,399345013,01,,Y,8,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,012544,6565,0000001746,L0000001746,Stone,Jennifer,Carrie,,2019-09-21,PK,F,W,1,,,,,282715921,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,012544,4538,0000001746,L0000001746,Stone,Jennifer,Carrie,,2019-09-21,K,F,W,1,,,,,171718017,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,012544,4538,0000001746,L0000001746,Stone,Jennifer,Carrie,,2019-09-21,K,F,W,2,,,,,545661901,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,012544,4538,0000001746,L0000001746,Stone,Jennifer,Carrie,,2019-09-21,K,F,W,3,,,,,889744407,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,012544,3532,0000001746,L0000001746,Stone,Jennifer,Carrie,,2019-09-21,01,F,W,1,,,,,510942832,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,012544,3532,0000001746,L0000001746,Stone,Jennifer,Carrie,,2019-09-21,01,F,W,2,,,,,171988222,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,012544,3532,0000001746,L0000001746,Stone,Jennifer,Carrie,,2019-09-21,01,F,W,3,,,,,827302467,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,092686,9340,0000001747,L0000001747,Buckley,Holly,,,2020-09-15,PK,F,W,1,,,,,575561156,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,092686,1875,0000001747,L0000001747,Buckley,Holly,,,2020-09-15,PK,F,W,1,,,,,565445457,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,092686,3262,0000001747,L0000001747,Buckley,Holly,,,2020-09-15,K,F,W,1,,,,,143153039,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,092686,3262,0000001747,L0000001747,Buckley,Holly,,,2020-09-15,K,F,W,2,,,,,102730897,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,092686,3262,0000001747,L0000001747,Buckley,Holly,,,2020-09-15,K,F,W,3,,,,,108169301,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,022499,4502,0000001748,L0000001748,Baker,Mario,Terry,,2019-11-09,PK,M,B,1,,,,,775910871,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,022499,4746,0000001748,L0000001748,Baker,Mario,Terry,,2019-11-09,K,M,B,1,,,,,421102914,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,022499,4746,0000001748,L0000001748,Baker,Mario,Terry,,2019-11-09,K,M,B,2,,,,,161168152,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,022499,4746,0000001748,L0000001748,Baker,Mario,Terry,,2019-11-09,K,M,B,3,,,,,852533484,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,022499,2452,0000001748,L0000001748,Baker,Mario,Terry,,2019-11-09,01,M,B,1,,,,,953000992,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,022499,2452,0000001748,L0000001748,Baker,Mario,Terry,,2019-11-09,01,M,B,2,,,,,301581140,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,022499,2452,0000001748,L0000001748,Baker,Mario,Terry,,2019-11-09,01,M,B,3,,,,,927459192,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,080515,4463,0000001749,L0000001749,Wiggins,Stephen,Andrew,,2021-01-03,PK,M,W,1,,,,,710150790,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,080515,2797,0000001749,L0000001749,Wiggins,Stephen,Andrew,,2021-01-03,PK,M,W,1,,,,,305702863,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,050774,4215,0000001750,L0000001750,Jackson,Miranda,,,2019-10-18,PK,F,W,1,,,,,564986760,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,050774,1213,0000001750,L0000001750,Jackson,Miranda,,,2019-10-18,K,F,W,1,,,,,828400152,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,050774,1213,0000001750,L0000001750,Jackson,Miranda,,,2019-10-18,K,F,W,2,,,,,524352190,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,050774,1213,0000001750,L0000001750,Jackson,Miranda,,,2019-10-18,K,F,W,3,,,,,829570052,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,050774,5538,0000001750,L0000001750,Jackson,Miranda,,,2019-10-18,01,F,W,1,,,,,525071533,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,050774,5538,0000001750,L0000001750,Jackson,Miranda,,,2019-10-18,01,F,W,2,,,,,919178313,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,050774,5538,0000001750,L0000001750,Jackson,Miranda,,,2019-10-18,01,F,W,3,,,,,243065921,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,067967,3149,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,01,M,W,1,,,,,133793082,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,067967,3149,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,01,M,W,2,,,,,645052850,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,067967,3149,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,01,M,W,3,,,,,759504178,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,067967,3083,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,02,M,W,1,,,,,844737453,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,067967,3083,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,02,M,W,2,,,,,454181120,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,067967,3083,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,02,M,W,3,,,,,689891123,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,067967,7110,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,03,M,W,1,,,,,854394974,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,067967,7110,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,03,M,W,2,,,,,313710726,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,067967,7110,0000001751,L0000001751,Alvarez,William,Brian,,2018-08-20,03,M,W,3,,,,,773674175,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,019025,2532,0000001752,L0000001752,Pacheco,Melody,,,2019-08-18,PK,F,W,1,,,,,607929268,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,019025,7670,0000001752,L0000001752,Pacheco,Melody,,,2019-08-18,K,F,W,1,,,,,227294250,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,019025,7670,0000001752,L0000001752,Pacheco,Melody,,,2019-08-18,K,F,W,2,,,,,149210059,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,019025,7670,0000001752,L0000001752,Pacheco,Melody,,,2019-08-18,K,F,W,3,,,,,322505278,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,019025,1941,0000001752,L0000001752,Pacheco,Melody,,,2019-08-18,01,F,W,1,,,,,452833647,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,019025,1941,0000001752,L0000001752,Pacheco,Melody,,,2019-08-18,01,F,W,2,,,,,701651805,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,019025,1941,0000001752,L0000001752,Pacheco,Melody,,,2019-08-18,01,F,W,3,,,,,391888841,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,092668,8208,0000001753,L0000001753,Austin,Mary,Holly,,2020-04-24,PK,F,W,1,,,,,484220878,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,092668,2572,0000001753,L0000001753,Austin,Mary,Holly,,2020-04-24,PK,F,W,1,,,,,323695468,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,092668,2163,0000001753,L0000001753,Austin,Mary,Holly,,2020-04-24,K,F,W,1,,,,,636452992,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,092668,2163,0000001753,L0000001753,Austin,Mary,Holly,,2020-04-24,K,F,W,2,,,,,632869524,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,092668,2163,0000001753,L0000001753,Austin,Mary,Holly,,2020-04-24,K,F,W,3,,,,,775959594,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,034248,2468,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,01,F,W,1,,,,,353353006,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,034248,2468,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,01,F,W,2,,,,,406945960,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,034248,2468,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,01,F,W,3,,,,,227423181,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,034248,2212,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,02,F,W,1,,,,,110740317,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,034248,2212,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,02,F,W,2,,,,,370917971,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,034248,2212,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,02,F,W,3,,,,,633181836,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,034248,1669,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,03,F,W,1,,,,,476598381,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,034248,1669,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,03,F,W,2,,,,,738658360,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,034248,1669,0000001754,L0000001754,Dunlap,Jeffrey,David,,2018-11-09,03,F,W,3,,,,,248436700,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,087810,9698,0000001755,L0000001755,Eaton,Richard,,,2021-05-01,PK,F,W,1,,,,,710776589,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,087810,5062,0000001755,L0000001755,Eaton,Richard,,,2021-05-01,PK,F,W,1,,,,,220765626,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,100545,5520,0000001756,L0000001756,Page,Elizabeth,,,2021-02-10,PK,F,W,1,,,,,249833592,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,100545,2329,0000001756,L0000001756,Page,Elizabeth,,,2021-02-10,PK,F,W,1,,,,,846743776,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,046243,2941,0000001757,L0000001757,Lam,Vanessa,Joseph,,2020-10-21,PK,F,W,1,,,,,229066977,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,046243,7649,0000001757,L0000001757,Lam,Vanessa,Joseph,,2020-10-21,K,F,W,1,,,,,365805760,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,046243,7649,0000001757,L0000001757,Lam,Vanessa,Joseph,,2020-10-21,K,F,W,2,,,,,991569178,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,046243,7649,0000001757,L0000001757,Lam,Vanessa,Joseph,,2020-10-21,K,F,W,3,,,,,976617101,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,046243,7443,0000001757,L0000001757,Lam,Vanessa,Joseph,,2020-10-21,K,F,W,1,,,,,854779761,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,046243,7443,0000001757,L0000001757,Lam,Vanessa,Joseph,,2020-10-21,K,F,W,2,,,,,472038479,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,046243,7443,0000001757,L0000001757,Lam,Vanessa,Joseph,,2020-10-21,K,F,W,3,,,,,963441834,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,107064,7277,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,01,F,W,1,,,,,674406718,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,107064,7277,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,01,F,W,2,,,,,629164109,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,107064,7277,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,01,F,W,3,,,,,129409527,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,107064,9390,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,02,F,W,1,,,,,321126507,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,107064,9390,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,02,F,W,2,,,,,252051830,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,107064,9390,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,02,F,W,3,,,,,997408968,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,107064,1990,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,03,F,W,1,,,,,681765127,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,107064,1990,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,03,F,W,2,,,,,120074601,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,107064,1990,0000001758,L0000001758,Bullock,Sarah,Austin,,2018-02-18,03,F,W,3,,,,,860784512,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,008631,5173,0000001759,L0000001759,Conley,Alexis,Cynthia,,2021-12-08,PK,F,W,1,,,,,384909135,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,008631,7414,0000001759,L0000001759,Conley,Alexis,Cynthia,,2021-12-08,PK,F,W,1,,,,,977664280,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,058468,4089,0000001760,L0000001760,Mathews,Karen,,,2020-11-06,PK,F,W,1,,,,,949494391,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,058468,5952,0000001760,L0000001760,Mathews,Karen,,,2020-11-06,PK,F,W,1,,,,,551792786,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,058468,8432,0000001760,L0000001760,Mathews,Karen,,,2020-11-06,K,F,W,1,,,,,655644307,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,058468,8432,0000001760,L0000001760,Mathews,Karen,,,2020-11-06,K,F,W,2,,,,,876259864,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,058468,8432,0000001760,L0000001760,Mathews,Karen,,,2020-11-06,K,F,W,3,,,,,710283554,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,016174,2924,0000001761,L0000001761,Chavez,Richard,Victoria,,2019-02-19,K,F,W,1,,,,,761156984,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,016174,2924,0000001761,L0000001761,Chavez,Richard,Victoria,,2019-02-19,K,F,W,2,,,,,166808171,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,016174,2924,0000001761,L0000001761,Chavez,Richard,Victoria,,2019-02-19,K,F,W,3,,,,,155509608,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,016174,7732,0000001761,L0000001761,Chavez,Richard,Victoria,,2019-02-19,01,F,W,1,,,,,638688323,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,016174,7732,0000001761,L0000001761,Chavez,Richard,Victoria,,2019-02-19,01,F,W,2,,,,,673114833,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,016174,7732,0000001761,L0000001761,Chavez,Richard,Victoria,,2019-02-19,01,F,W,3,,,,,773944636,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,088105,6252,0000001762,L0000001762,Rogers,Mary,Kayla,,2019-03-09,K,F,W,1,,,,,987102191,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,088105,6252,0000001762,L0000001762,Rogers,Mary,Kayla,,2019-03-09,K,F,W,2,,,,,563975113,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,088105,6252,0000001762,L0000001762,Rogers,Mary,Kayla,,2019-03-09,K,F,W,3,,,,,449681790,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,088105,9408,0000001762,L0000001762,Rogers,Mary,Kayla,,2019-03-09,01,F,W,1,,,,,920787768,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,088105,9408,0000001762,L0000001762,Rogers,Mary,Kayla,,2019-03-09,01,F,W,2,,,,,955186450,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,088105,9408,0000001762,L0000001762,Rogers,Mary,Kayla,,2019-03-09,01,F,W,3,,,,,311209385,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,107988,9077,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,01,F,B,1,,,,,391330526,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,107988,9077,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,01,F,B,2,,,,,797909916,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,107988,9077,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,01,F,B,3,,,,,498301278,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,107988,2607,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,02,F,B,1,,,,,830803776,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,107988,2607,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,02,F,B,2,,,,,369453726,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,107988,2607,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,02,F,B,3,,,,,145790719,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,107988,3416,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,03,F,B,1,,,,,618173814,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,107988,3416,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,03,F,B,2,,,,,215592085,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,107988,3416,0000001763,L0000001763,Davis,Patricia,Joyce,,2018-04-25,03,F,B,3,,,,,932390864,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,071198,7230,0000001764,L0000001764,Oconnell,Jacob,Martin,,2019-02-07,PK,M,W,1,,,,,853161439,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,071198,6551,0000001764,L0000001764,Oconnell,Jacob,Martin,,2019-02-07,K,M,W,1,,,,,596859413,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,071198,6551,0000001764,L0000001764,Oconnell,Jacob,Martin,,2019-02-07,K,M,W,2,,,,,452056263,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,071198,6551,0000001764,L0000001764,Oconnell,Jacob,Martin,,2019-02-07,K,M,W,3,,,,,852751691,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,071198,5615,0000001764,L0000001764,Oconnell,Jacob,Martin,,2019-02-07,01,M,W,1,,,,,579408836,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,071198,5615,0000001764,L0000001764,Oconnell,Jacob,Martin,,2019-02-07,01,M,W,2,,,,,873838855,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,071198,5615,0000001764,L0000001764,Oconnell,Jacob,Martin,,2019-02-07,01,M,W,3,,,,,558007455,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,071198,5615,0000001764,L0000001764,Oconnell,Jacob,Martin,,2019-02-07,01,M,W,4,,,,,741522929,01,,Y,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2025,074483,6990,0000001765,L0000001765,Pierce,Daniel,,,2021-06-25,PK,F,W,1,,,,,350495860,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,074483,5022,0000001765,L0000001765,Pierce,Daniel,,,2021-06-25,PK,F,W,1,,,,,977226067,01,,Y,0,N,HR-001,Homeroom,A,
