CollectionVersion,CurrentSchoolYear,AttendingDistrictCode,AttendingSchoolCode,ReportingDistrictCode,ReportingSchoolCode,ResidentDistrictCode,ResidentSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,ResidencyStatus,RegHrsAttended,RegHrsAbsent,RemHrsAttended,HrsInSession,SummerAttendance,SummerMembership,EntryDate,EntryCode,ExitDate,ExitCode,ExitDestDistrictCode,ExitDestSchoolCode,ExitDestComment,SchoolChoice,ExtSchlHours
2026Aug1.0StuEnrlAttnd,2026,037215,3339,037215,3339,037215,3339,0000002822,L0000002822,Fisher,Sarah,Kimberly,,2018-05-12,03,R,1126,44,0,1170,0,0,2025-08-16,R101,2026-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,060250,2705,060250,2705,060250,2705,0000002823,L0000002823,Gray,Edward,Joseph,,2020-12-24,PK,R,964,206,0,1170,0,0,2023-08-27,E100,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,060250,6843,060250,6843,060250,6843,0000002823,L0000002823,Gray,Edward,Joseph,,2020-12-24,PK,R,951,219,0,1170,0,0,2024-08-19,E100,2025-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,060250,1638,060250,1638,060250,1638,0000002823,L0000002823,Gray,Edward,Joseph,,2020-12-24,K,R,925,245,0,1170,0,0,2025-08-16,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,041201,3750,041201,3750,041201,3750,0000002824,L0000002824,Horton,Steven,Marcus,,2020-05-22,PK,R,1130,40,0,1170,0,0,2023-08-25,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,041201,9547,041201,9547,041201,9547,0000002824,L0000002824,Horton,Steven,Marcus,,2020-05-22,PK,R,1170,0,0,1170,0,0,2024-08-21,E100,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,041201,1127,041201,1127,041201,1127,0000002824,L0000002824,Horton,Steven,Marcus,,2020-05-22,K,R,1130,40,0,1170,0,0,2025-08-26,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,070375,2152,070375,2152,070375,2152,0000002825,L0000002825,Evans,Shane,Mark,,2019-07-26,PK,R,1047,123,0,1170,0,0,2023-08-24,E100,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,070375,9457,070375,9457,070375,9457,0000002825,L0000002825,Evans,Shane,Mark,,2019-07-26,K,R,1030,140,0,1170,0,0,2024-08-17,R101,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,030583,7396,030583,7396,030583,7396,0000002826,L0000002826,Payne,Andrew,Michael,,2018-04-27,01,R,995,175,0,1170,0,0,2023-08-19,R101,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,030583,8850,030583,8850,030583,8850,0000002826,L0000002826,Payne,Andrew,Michael,,2018-04-27,02,R,1009,161,0,1170,0,0,2024-08-15,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,030583,3074,030583,3074,030583,3074,0000002826,L0000002826,Payne,Andrew,Michael,,2018-04-27,03,R,967,203,0,1170,0,0,2025-08-25,R101,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,073949,7454,073949,7454,073949,7454,0000002827,L0000002827,Henderson,Charles,Jason,,2020-02-04,PK,R,1000,170,0,1170,0,0,2023-08-26,E100,2024-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,073949,4609,073949,4609,073949,4609,0000002827,L0000002827,Henderson,Charles,Jason,,2020-02-04,K,R,994,176,0,1170,0,0,2025-08-21,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,003258,9504,003258,9504,003258,9504,0000002828,L0000002828,Vargas,Joseph,Kent,,2021-09-19,PK,R,1021,149,0,1170,0,0,2024-08-30,E100,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,003258,6988,003258,6988,003258,6988,0000002828,L0000002828,Vargas,Joseph,Kent,,2021-09-19,PK,R,1043,127,0,1170,0,0,2025-08-27,E100,2026-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,080054,9390,080054,9390,080054,9390,0000002829,L0000002829,Green,Brady,Tyler,,2021-06-22,PK,R,1019,151,0,1170,0,0,2024-08-26,E100,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,080054,5230,080054,5230,080054,5230,0000002829,L0000002829,Green,Brady,Tyler,,2021-06-22,PK,R,1056,114,0,1170,0,0,2025-08-27,E100,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,052862,8658,052862,8658,052862,8658,0000002830,L0000002830,Hicks,Michele,Sheena,,2020-11-19,PK,R,978,192,0,1170,0,0,2023-08-26,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,052862,1140,052862,1140,052862,1140,0000002830,L0000002830,Hicks,Michele,Sheena,,2020-11-19,PK,R,1019,151,0,1170,0,0,2024-08-23,E100,2025-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,052862,9133,052862,9133,052862,9133,0000002830,L0000002830,Hicks,Michele,Sheena,,2020-11-19,K,R,932,238,0,1170,0,0,2025-08-22,R101,2026-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,074150,5869,074150,5869,074150,5869,0000002831,L0000002831,Wang,Michelle,Sandra,,2020-03-01,PK,R,988,182,0,1170,0,0,2023-08-26,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,074150,5139,074150,5139,074150,5139,0000002831,L0000002831,Wang,Michelle,Sandra,,2020-03-01,PK,R,993,177,0,1170,0,0,2024-08-28,E100,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,074150,2807,074150,2807,074150,2807,0000002831,L0000002831,Wang,Michelle,Sandra,,2020-03-01,K,R,1005,165,0,1170,0,0,2025-08-29,R101,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,015134,3791,015134,3791,015134,3791,0000002832,L0000002832,Gonzalez,Joseph,,,2021-12-14,PK,R,1049,121,0,1170,0,0,2024-08-30,E100,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,015134,6625,015134,6625,015134,6625,0000002832,L0000002832,Gonzalez,Joseph,,,2021-12-14,PK,R,1068,102,0,1170,0,0,2025-08-30,E100,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,046826,6810,046826,6810,046826,6810,0000002833,L0000002833,Combs,Rachel,Nina,,2019-06-17,PK,R,1057,113,0,1170,0,0,2023-08-31,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,046826,7406,046826,7406,046826,7406,0000002833,L0000002833,Combs,Rachel,Nina,,2019-06-17,K,R,1034,136,0,1170,0,0,2024-08-30,R101,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,046826,6585,046826,6585,046826,6585,0000002833,L0000002833,Combs,Rachel,Nina,,2019-06-17,01,R,1032,138,0,1170,0,0,2025-08-16,R101,2026-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,060898,6396,060898,6396,060898,6396,0000002834,L0000002834,Wolf,Travis,Kevin,,2019-08-08,K,R,1042,128,0,1170,0,0,2024-08-20,R101,2025-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,060898,1887,060898,1887,060898,1887,0000002834,L0000002834,Wolf,Travis,Kevin,,2019-08-08,01,R,1005,165,0,1170,0,0,2025-08-21,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,040838,6961,040838,6961,040838,6961,0000002835,L0000002835,Hunt,Denise,Michael,,2019-12-20,PK,R,1031,139,0,1170,0,0,2023-08-17,E100,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,040838,9312,040838,9312,040838,9312,0000002835,L0000002835,Hunt,Denise,Michael,,2019-12-20,K,R,1029,141,0,1170,0,0,2024-08-23,R101,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,040838,7826,040838,7826,040838,7826,0000002835,L0000002835,Hunt,Denise,Michael,,2019-12-20,01,R,1009,161,0,1170,0,0,2025-08-15,R101,2026-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,061487,6069,061487,6069,061487,6069,0000002836,L0000002836,Davis,Jerry,Ronald,,2019-12-10,PK,R,959,211,0,1170,0,0,2023-08-18,E100,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,061487,6023,061487,6023,061487,6023,0000002836,L0000002836,Davis,Jerry,Ronald,,2019-12-10,K,R,926,244,0,1170,0,0,2024-08-24,R101,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,061487,4449,061487,4449,061487,4449,0000002836,L0000002836,Davis,Jerry,Ronald,,2019-12-10,01,R,899,271,0,1170,0,0,2025-08-16,R101,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,112109,8634,112109,8634,112109,8634,0000002837,L0000002837,Walsh,Michael,William,,2020-04-02,PK,R,1155,15,0,1170,0,0,2023-08-25,E100,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,112109,4167,112109,4167,112109,4167,0000002837,L0000002837,Walsh,Michael,William,,2020-04-02,PK,R,1170,0,0,1170,0,0,2024-08-19,E100,2025-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,112109,1042,112109,1042,112109,1042,0000002837,L0000002837,Walsh,Michael,William,,2020-04-02,K,R,1170,0,0,1170,0,0,2025-08-21,R101,2026-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,096683,3567,096683,3567,096683,3567,0000002838,L0000002838,Cobb,Jennifer,Hannah,,2021-05-06,PK,R,1138,32,0,1170,0,0,2024-08-15,E100,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,096683,6268,096683,6268,096683,6268,0000002838,L0000002838,Cobb,Jennifer,Hannah,,2021-05-06,PK,R,1155,15,0,1170,0,0,2025-08-15,E100,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,007314,6571,007314,6571,007314,6571,0000002839,L0000002839,Johnson,Crystal,Angela,,2019-05-16,PK,R,888,282,0,1170,0,0,2023-08-22,E100,2024-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,007314,1708,007314,1708,007314,1708,0000002839,L0000002839,Johnson,Crystal,Angela,,2019-05-16,K,R,923,247,0,1170,0,0,2024-08-16,R101,2025-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,007314,3264,007314,3264,007314,3264,0000002839,L0000002839,Johnson,Crystal,Angela,,2019-05-16,01,R,927,243,0,1170,0,0,2025-08-21,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,025842,4204,025842,4204,025842,4204,0000002840,L0000002840,Brown,Norma,Andrea,,2018-06-24,01,R,1165,5,0,1170,0,0,2023-08-15,R101,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,025842,6423,025842,6423,025842,6423,0000002840,L0000002840,Brown,Norma,Andrea,,2018-06-24,02,R,1170,0,0,1170,0,0,2024-08-29,R101,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,025842,8380,025842,8380,025842,8380,0000002840,L0000002840,Brown,Norma,Andrea,,2018-06-24,03,R,1165,5,0,1170,0,0,2025-08-16,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,022486,3288,022486,3288,022486,3288,0000002841,L0000002841,Cuevas,Cindy,Debra,,2018-09-05,01,R,999,171,0,1170,0,0,2023-08-16,R101,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,022486,2226,022486,2226,022486,2226,0000002841,L0000002841,Cuevas,Cindy,Debra,,2018-09-05,02,R,953,217,0,1170,0,0,2024-08-22,R101,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,022486,6402,022486,6402,022486,6402,0000002841,L0000002841,Cuevas,Cindy,Debra,,2018-09-05,03,R,954,216,0,1170,0,0,2025-08-27,R101,2026-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,002853,6647,002853,6647,002853,6647,0000002842,L0000002842,Collins,Christine,Jennifer,,2019-07-01,PK,R,978,192,0,1170,0,0,2023-08-25,E100,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,002853,1686,002853,1686,002853,1686,0000002842,L0000002842,Collins,Christine,Jennifer,,2019-07-01,K,R,993,177,0,1170,0,0,2024-08-17,R101,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,002853,2860,002853,2860,002853,2860,0000002842,L0000002842,Collins,Christine,Jennifer,,2019-07-01,01,R,1008,162,0,1170,0,0,2025-08-25,R101,2026-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,077129,6065,077129,6065,077129,6065,0000002843,L0000002843,Moss,Julie,Laurie,,2020-01-23,PK,R,1164,6,0,1170,0,0,2023-08-18,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,077129,5490,077129,5490,077129,5490,0000002843,L0000002843,Moss,Julie,Laurie,,2020-01-23,PK,R,1170,0,0,1170,0,0,2024-08-21,E100,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,077129,2821,077129,2821,077129,2821,0000002843,L0000002843,Moss,Julie,Laurie,,2020-01-23,K,R,1163,7,0,1170,0,0,2025-08-20,R101,2026-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,040088,2527,040088,2527,040088,2527,0000002844,L0000002844,Andrews,Sharon,,,2019-12-27,PK,R,912,258,0,1170,0,0,2023-08-27,E100,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,040088,1233,040088,1233,040088,1233,0000002844,L0000002844,Andrews,Sharon,,,2019-12-27,K,R,880,290,0,1170,0,0,2024-08-25,R101,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,040088,7639,040088,7639,040088,7639,0000002844,L0000002844,Andrews,Sharon,,,2019-12-27,01,R,928,242,0,1170,0,0,2025-08-17,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,108410,4880,108410,4880,108410,4880,0000002845,L0000002845,Thomas,Jon,Edwin,,2019-07-24,PK,R,923,247,0,1170,0,0,2023-08-31,E100,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,108410,6974,108410,6974,108410,6974,0000002845,L0000002845,Thomas,Jon,Edwin,,2019-07-24,K,R,970,200,0,1170,0,0,2024-08-25,R101,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,108410,6778,108410,6778,108410,6778,0000002845,L0000002845,Thomas,Jon,Edwin,,2019-07-24,01,R,946,224,0,1170,0,0,2025-08-24,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,030781,7057,030781,7057,030781,7057,0000002846,L0000002846,Ferguson,Brett,,,2021-06-19,K,R,1062,108,0,1170,0,0,2024-08-16,R101,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,030781,4477,030781,4477,030781,4477,0000002846,L0000002846,Ferguson,Brett,,,2021-06-19,PK,R,1020,150,0,1170,0,0,2025-08-27,E100,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,046849,9829,046849,9829,046849,9829,0000002847,L0000002847,James,Annette,,,2019-06-08,PK,R,1148,22,0,1170,0,0,2023-08-16,E100,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,046849,4545,046849,4545,046849,4545,0000002847,L0000002847,James,Annette,,,2019-06-08,K,R,1129,41,0,1170,0,0,2024-08-30,R101,2025-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,046849,4140,046849,4140,046849,4140,0000002847,L0000002847,James,Annette,,,2019-06-08,01,R,1110,60,0,1170,0,0,2025-08-29,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,085117,7734,085117,7734,085117,7734,0000002848,L0000002848,Villa,Heather,Geoffrey,,2021-04-01,PK,R,968,202,0,1170,0,0,2024-08-16,E100,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,085117,5000,085117,5000,085117,5000,0000002848,L0000002848,Villa,Heather,Geoffrey,,2021-04-01,PK,R,951,219,0,1170,0,0,2025-08-21,E100,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,025560,3328,025560,3328,025560,3328,0000002849,L0000002849,Barry,Kimberly,Joel,,2020-10-20,PK,R,1145,25,0,1170,0,0,2023-08-22,E100,2024-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,025560,1284,025560,1284,025560,1284,0000002849,L0000002849,Barry,Kimberly,Joel,,2020-10-20,K,R,1110,60,0,1170,0,0,2025-08-24,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,060568,7136,060568,7136,060568,7136,0000002850,L0000002850,Silva,Christina,Tina,,2019-09-06,PK,R,1068,102,0,1170,0,0,2023-08-15,E100,2024-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,060568,7560,060568,7560,060568,7560,0000002850,L0000002850,Silva,Christina,Tina,,2019-09-06,K,R,1037,133,0,1170,0,0,2024-08-15,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,037816,2099,037816,2099,037816,2099,0000002851,L0000002851,Cook,Brendan,David,,2019-07-26,PK,R,1024,146,0,1170,0,0,2023-08-26,E100,2024-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,037816,3828,037816,3828,037816,3828,0000002851,L0000002851,Cook,Brendan,David,,2019-07-26,K,R,1016,154,0,1170,0,0,2024-08-25,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,037816,5142,037816,5142,037816,5142,0000002851,L0000002851,Cook,Brendan,David,,2019-07-26,01,R,1031,139,0,1170,0,0,2025-08-22,R101,2026-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,011670,8792,011670,8792,011670,8792,0000002852,L0000002852,Johnson,Ann,Nicole,,2018-06-06,01,R,1155,15,0,1170,0,0,2023-08-20,R101,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,011670,2210,011670,2210,011670,2210,0000002852,L0000002852,Johnson,Ann,Nicole,,2018-06-06,02,R,1113,57,0,1170,0,0,2024-08-31,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,011670,4893,011670,4893,011670,4893,0000002852,L0000002852,Johnson,Ann,Nicole,,2018-06-06,03,R,1146,24,0,1170,0,0,2025-08-17,R101,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,093717,2188,093717,2188,093717,2188,0000002853,L0000002853,Williams,Joshua,James,,2019-07-25,K,R,896,274,0,1170,0,0,2024-08-29,R101,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,093717,3403,093717,3403,093717,3403,0000002853,L0000002853,Williams,Joshua,James,,2019-07-25,01,R,917,253,0,1170,0,0,2025-08-19,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,049870,7846,049870,7846,049870,7846,0000002854,L0000002854,Johnson,Jacob,,,2019-02-16,PK,R,911,259,0,1170,0,0,2023-08-23,E100,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,049870,3063,049870,3063,049870,3063,0000002854,L0000002854,Johnson,Jacob,,,2019-02-16,K,R,981,189,0,1170,0,0,2024-08-27,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,049870,8282,049870,8282,049870,8282,0000002854,L0000002854,Johnson,Jacob,,,2019-02-16,01,R,928,242,0,1170,0,0,2025-08-17,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,110515,6310,110515,6310,110515,6310,0000002855,L0000002855,Rodriguez,Ricky,Zachary,,2019-08-10,PK,R,1130,40,0,1170,0,0,2023-08-22,E100,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,110515,8289,110515,8289,110515,8289,0000002855,L0000002855,Rodriguez,Ricky,Zachary,,2019-08-10,K,R,1156,14,0,1170,0,0,2024-08-24,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,110515,2018,110515,2018,110515,2018,0000002855,L0000002855,Rodriguez,Ricky,Zachary,,2019-08-10,01,R,1136,34,0,1170,0,0,2025-08-25,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,023394,9495,023394,9495,023394,9495,0000002856,L0000002856,Scott,John,Aaron,,2020-06-02,PK,R,1045,125,0,1170,0,0,2023-08-16,E100,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,023394,2296,023394,2296,023394,2296,0000002856,L0000002856,Scott,John,Aaron,,2020-06-02,K,R,1005,165,0,1170,0,0,2025-08-29,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,101214,5769,101214,5769,101214,5769,0000002857,L0000002857,Carter,Roger,Peter,,2019-02-28,PK,R,1159,11,0,1170,0,0,2023-08-22,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,101214,6991,101214,6991,101214,6991,0000002857,L0000002857,Carter,Roger,Peter,,2019-02-28,K,R,1123,47,0,1170,0,0,2024-08-18,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,101214,5435,101214,5435,101214,5435,0000002857,L0000002857,Carter,Roger,Peter,,2019-02-28,01,R,1133,37,0,1170,0,0,2025-08-27,R101,2026-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,084131,1318,084131,1318,084131,1318,0000002858,L0000002858,Thomas,Jennifer,,,2021-09-14,K,R,990,180,0,1170,0,0,2024-08-23,R101,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,018797,5211,018797,5211,018797,5211,0000002859,L0000002859,Best,Bradley,,,2018-06-09,01,R,939,231,0,1170,0,0,2023-08-19,R101,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,018797,8553,018797,8553,018797,8553,0000002859,L0000002859,Best,Bradley,,,2018-06-09,02,R,957,213,0,1170,0,0,2024-08-25,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,018797,5105,018797,5105,018797,5105,0000002859,L0000002859,Best,Bradley,,,2018-06-09,03,R,910,260,0,1170,0,0,2025-08-30,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,011314,1059,011314,1059,011314,1059,0000002860,L0000002860,White,Thomas,,,2019-11-11,PK,R,1003,167,0,1170,0,0,2023-08-27,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,011314,5466,011314,5466,011314,5466,0000002860,L0000002860,White,Thomas,,,2019-11-11,K,R,1026,144,0,1170,0,0,2024-08-26,R101,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,011314,1866,011314,1866,011314,1866,0000002860,L0000002860,White,Thomas,,,2019-11-11,01,R,1014,156,0,1170,0,0,2025-08-21,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,090794,9420,090794,9420,090794,9420,0000002861,L0000002861,Davis,Michael,,,2018-11-08,01,R,877,293,0,1170,0,0,2023-08-22,R101,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,090794,9941,090794,9941,090794,9941,0000002861,L0000002861,Davis,Michael,,,2018-11-08,02,R,881,289,0,1170,0,0,2024-08-28,R101,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,090794,2004,090794,2004,090794,2004,0000002861,L0000002861,Davis,Michael,,,2018-11-08,03,R,897,273,0,1170,0,0,2025-08-19,R101,2026-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,093897,3402,093897,3402,093897,3402,0000002862,L0000002862,Evans,Lance,,,2021-07-07,PK,R,1031,139,0,1170,0,0,2024-08-31,E100,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,004899,7187,004899,7187,004899,7187,0000002863,L0000002863,Rodriguez,Michael,Amber,,2019-11-08,PK,R,1135,35,0,1170,0,0,2023-08-20,E100,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,004899,1021,004899,1021,004899,1021,0000002863,L0000002863,Rodriguez,Michael,Amber,,2019-11-08,K,R,1156,14,0,1170,0,0,2024-08-23,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,004899,9453,004899,9453,004899,9453,0000002863,L0000002863,Rodriguez,Michael,Amber,,2019-11-08,01,R,1170,0,0,1170,0,0,2025-08-25,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,081998,7517,081998,7517,081998,7517,0000002864,L0000002864,Conrad,Francisco,,,2018-02-25,01,R,997,173,0,1170,0,0,2023-08-19,R101,2024-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,081998,7576,081998,7576,081998,7576,0000002864,L0000002864,Conrad,Francisco,,,2018-02-25,03,R,1045,125,0,1170,0,0,2024-08-27,R101,2025-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,081998,7024,081998,7024,081998,7024,0000002864,L0000002864,Conrad,Francisco,,,2018-02-25,03,R,997,173,0,1170,0,0,2025-08-21,R101,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,107630,4127,107630,4127,107630,4127,0000002865,L0000002865,Oconnor,Wendy,Michele,,2018-05-16,01,R,1153,17,0,1170,0,0,2023-08-18,R101,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,107630,5300,107630,5300,107630,5300,0000002865,L0000002865,Oconnor,Wendy,Michele,,2018-05-16,02,R,1170,0,0,1170,0,0,2024-08-15,R101,2025-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,107630,4903,107630,4903,107630,4903,0000002865,L0000002865,Oconnor,Wendy,Michele,,2018-05-16,03,R,1136,34,0,1170,0,0,2025-08-16,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,062350,7535,062350,7535,062350,7535,0000002866,L0000002866,Craig,Shawn,William,,2018-10-07,01,R,888,282,0,1170,0,0,2023-08-25,R101,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,062350,5287,062350,5287,062350,5287,0000002866,L0000002866,Craig,Shawn,William,,2018-10-07,02,R,931,239,0,1170,0,0,2024-08-27,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,062350,1045,062350,1045,062350,1045,0000002866,L0000002866,Craig,Shawn,William,,2018-10-07,03,R,976,194,0,1170,0,0,2025-08-20,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,004858,9428,004858,9428,004858,9428,0000002867,L0000002867,Adams,Susan,Kathryn,,2020-06-09,PK,R,1164,6,0,1170,0,0,2023-08-24,E100,2024-05-30,R001,,,,N,0
