CollectionVersion,CurrentSchoolYear,AttendingDistrictCode,AttendingSchoolCode,ReportingDistrictCode,ReportingSchoolCode,ResidentDistrictCode,ResidentSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,Gender,RaceEthnicity,OffenseDate,OffenseType,WeaponType,DisciplineRemoval,LengthRemoved,ModifiedLength,API,LEPELL,IEPDisability
2026Jun1.0StuDiscipline,2026,033907,6071,033907,6071,033907,6071,0000003881,L0000003881,Reed,Melissa,Cheryl,,2018-12-28,03,F,W,2025-10-24,A,,OSS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,091959,2073,091959,2073,091959,2073,0000003882,L0000003882,Hale,David,Renee,,2018-08-28,03,F,W,2026-01-26,N,,EXP,87,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,055935,2636,055935,2636,055935,2636,0000003902,L0000003902,Fernandez,Mary,Amanda,,2018-02-17,03,F,W,2026-03-20,E,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,082491,1081,082491,1081,082491,1081,0000003928,L0000003928,Figueroa,Jennifer,Angela,,2019-09-01,K,F,W,2024-12-07,E,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,006681,3809,006681,3809,006681,3809,0000003957,L0000003957,Hancock,Ryan,Jason,,2020-03-23,PK,M,W,2024-04-01,A,,ISS,3,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,045058,8659,045058,8659,045058,8659,0000003979,L0000003979,Lawson,Keith,Brian,,2019-01-08,01,F,W,2025-09-02,E,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,039222,2484,039222,2484,039222,2484,0000003986,L0000003986,Reyes,Lori,Mary,,2020-07-28,K,F,W,2025-09-08,E,,EXP,20,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,113375,4443,113375,4443,113375,4443,0000004012,L0000004012,Baker,Kristy,Amanda,,2018-09-03,02,F,W,2025-02-24,N,,EXP,52,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,086598,7533,086598,7533,086598,7533,0000004039,L0000004039,Garza,Daisy,Lisa,,2019-04-14,01,F,B,2025-10-11,O,,EXP,116,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,043923,3963,043923,3963,043923,3963,0000004044,L0000004044,Johnson,Willie,Donald,,2018-10-19,02,M,B,2024-04-01,T,,OSS,9,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,028863,5315,028863,5315,028863,5315,0000004048,L0000004048,Sherman,Rebecca,Nancy,,2019-12-22,01,F,W,2025-09-05,O,,EXP,67,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,084381,8697,084381,8697,084381,8697,0000004056,L0000004056,Summers,Craig,Monique,,2018-03-26,02,F,A,2025-05-18,A,,ISS,1,N,N,RCV,0
2026Jun1.0StuDiscipline,2024,014184,6700,014184,6700,014184,6700,0000004077,L0000004077,Dalton,Lori,Erica,,2018-11-10,01,F,W,2023-10-14,T,,EXP,53,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,014184,1430,014184,1430,014184,1430,0000004077,L0000004077,Dalton,Lori,Erica,,2018-11-10,02,F,W,2024-11-13,A,,EXP,29,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,071012,7851,071012,7851,071012,7851,0000004086,L0000004086,Bradley,Haley,Lisa,,2021-04-23,PK,F,W,2026-03-20,V,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,068259,1383,068259,1383,068259,1383,0000004102,L0000004102,Clark,Betty,Sherri,,2018-08-16,01,F,W,2024-04-06,T,,EXP,35,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,084915,2525,084915,2525,084915,2525,0000004103,L0000004103,Johnson,Chad,David,,2018-08-26,02,M,W,2025-01-24,E,,EXP,119,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,056157,6336,056157,6336,056157,6336,0000004118,L0000004118,Montoya,Robin,Kimberly,,2018-06-05,03,F,W,2026-01-12,N,,OSS,8,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,078717,5005,078717,5005,078717,5005,0000004144,L0000004144,Cole,Jack,Scott,,2018-10-14,02,M,B,2023-09-03,E,,EXP,144,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,078717,9733,078717,9733,078717,9733,0000004144,L0000004144,Cole,Jack,Scott,,2018-10-14,03,M,B,2026-02-18,W,,EXP,126,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,035676,9813,035676,9813,035676,9813,0000004162,L0000004162,Grant,James,Douglas,,2021-05-09,PK,M,W,2025-03-11,E,,EXP,25,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,085093,8167,085093,8167,085093,8167,0000004190,L0000004190,Brown,Kenneth,Jacob,,2020-01-27,K,M,W,2025-12-15,W,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,080998,8294,080998,8294,080998,8294,0000004191,L0000004191,Barajas,Nicole,Kathleen,,2018-07-01,02,F,W,2025-05-26,E,,OSS,9,N,N,RCV,0
2026Jun1.0StuDiscipline,2025,036342,3609,036342,3609,036342,3609,0000004208,L0000004208,Foster,Kristine,Laura,,2018-10-03,02,F,W,2025-01-27,D,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,090591,2974,090591,2974,090591,2974,0000004218,L0000004218,Steele,Heather,Debra,,2018-02-22,03,F,W,2025-09-24,A,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,028394,4082,028394,4082,028394,4082,0000004259,L0000004259,Jones,Justin,Scott,,2018-10-01,01,M,W,2024-03-03,W,,EXP,56,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,114962,4562,114962,4562,114962,4562,0000004296,L0000004296,Garrett,Kathleen,Nicole,,2020-06-15,K,F,W,2025-10-06,N,,OSS,8,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,088165,1732,088165,1732,088165,1732,0000004331,L0000004331,Marsh,Jeffrey,Alexandra,,2018-12-27,03,F,W,2025-10-20,T,,EXP,104,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,101112,5882,101112,5882,101112,5882,0000004411,L0000004411,Davis,Michael,Sheila,,2020-03-28,K,F,B,2026-02-09,O,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,049498,2011,049498,2011,049498,2011,0000004419,L0000004419,Foster,Malik,Jonathan,,2018-12-01,03,M,B,2026-02-13,O,,OSS,7,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,046281,5078,046281,5078,046281,5078,0000004440,L0000004440,Lowe,Margaret,Timothy,,2018-04-01,03,F,W,2026-02-14,D,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,007581,1606,007581,1606,007581,1606,0000004464,L0000004464,Pugh,Joseph,Devin,,2018-02-10,02,M,B,2024-11-27,V,,OSS,5,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,015638,4291,015638,4291,015638,4291,0000004489,L0000004489,Douglas,Derek,David,,2018-02-22,03,F,W,2026-03-11,N,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,042251,9446,042251,9446,042251,9446,0000004493,L0000004493,Sanchez,Jack,Darren,,2018-07-11,03,M,W,2025-10-28,V,,OSS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,028529,1673,028529,1673,028529,1673,0000004507,L0000004507,Harris,Michelle,Cindy,,2020-12-22,K,F,W,2026-02-18,O,,OSS,8,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,012756,3405,012756,3405,012756,3405,0000004511,L0000004511,Jarvis,Vincent,Matthew,,2018-04-16,02,M,A,2025-05-15,E,,ISS,2,N,N,RCV,0
2026Jun1.0StuDiscipline,2025,037740,6034,037740,6034,037740,6034,0000004541,L0000004541,Flores,Jeremy,David,,2018-10-13,02,M,B,2024-11-24,V,,OSS,9,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,037725,7951,037725,7951,037725,7951,0000004550,L0000004550,Reynolds,Amanda,Crystal,,2021-09-13,PK,F,W,2025-09-09,O,,ISS,3,N,N,NLP,16
2026Jun1.0StuDiscipline,2025,015155,4202,015155,4202,015155,4202,0000004629,L0000004629,Price,Debra,Tina,,2018-09-11,02,F,W,2024-11-13,D,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,094534,8637,094534,8637,094534,8637,0000004641,L0000004641,Cohen,Edgar,Brandon,,2018-12-04,02,M,W,2025-01-06,A,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,039355,2979,039355,2979,039355,2979,0000004698,L0000004698,Acosta,Carlos,Brian,,2018-06-09,03,M,B,2026-05-24,O,,ISS,1,N,N,RCV,0
2026Jun1.0StuDiscipline,2024,098194,5203,098194,5203,098194,5203,0000004725,L0000004725,Cruz,Timothy,Michael,,2018-05-19,01,M,B,2024-01-02,N,,OSS,5,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,061892,5999,061892,5999,061892,5999,0000004727,L0000004727,Fletcher,John,Pedro,,2019-10-01,K,F,W,2025-02-21,N,,ISS,3,N,N,NLP,12
2026Jun1.0StuDiscipline,2026,002791,9105,002791,9105,002791,9105,0000004767,L0000004767,Sparks,Mary,Lisa,,2018-06-04,03,F,W,2026-01-18,O,,EXP,68,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,034035,8568,034035,8568,034035,8568,0000004779,L0000004779,Wilson,Tiffany,,,2019-03-25,K,F,W,2024-10-22,T,,OSS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,051161,4622,051161,4622,051161,4622,0000004803,L0000004803,Perez,Darlene,Terri,,2018-02-17,01,F,W,2023-10-09,W,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,051161,8646,051161,8646,051161,8646,0000004803,L0000004803,Perez,Darlene,Terri,,2018-02-17,03,F,W,2025-12-12,W,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,109233,5254,109233,5254,109233,5254,0000004843,L0000004843,Diaz,Toni,Megan,,2018-01-19,02,F,B,2024-12-13,O,,EXP,130,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,016350,7039,016350,7039,016350,7039,0000004859,L0000004859,Wagner,Frank,Nicholas,,2019-04-28,01,F,W,2025-10-24,V,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,028382,6942,028382,6942,028382,6942,0000004877,L0000004877,Gonzalez,Jeremy,Marc,,2019-07-16,PK,M,W,2024-01-13,E,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,021300,1324,021300,1324,021300,1324,0000004883,L0000004883,Thompson,Michael,Carl,,2021-08-22,PK,M,W,2025-03-14,O,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,024631,7139,024631,7139,024631,7139,0000004914,L0000004914,Owen,Kevin,,,2018-12-04,01,M,B,2024-01-13,W,,EXP,80,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,101758,3037,101758,3037,101758,3037,0000004966,L0000004966,Lopez,Christopher,Shelby,,2020-01-26,K,F,W,2025-02-11,O,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,093097,7991,093097,7991,093097,7991,0000004967,L0000004967,Nguyen,Scott,Nathan,,2019-07-14,01,M,W,2026-01-01,O,,OSS,10,N,N,NLP,0
