CollectionVersion,CurrentSchoolYear,ReportingDistrictCode,ReportingSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,Gender,RaceEthnicity,Assessment,TstMethod,EDFirstName,EDLastName,Subject,Period,Sort,ExaminerEmail,CompositeScore,ProficiencyLevel
2026LEPELL1.0AsmPre,2024,086286,5191,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2025,086286,1017,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.8,Level 3: Developing
2026LEPELL1.0AsmPre,2026,086286,3655,0000001742,L0000001742,Hamilton,Theresa,Sara,,2018-02-25,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.7,Level 4: Expanding
2026LEPELL1.0AsmPre,2025,088105,6252,0000001762,L0000001762,Rogers,Mary,Kayla,,2019-03-09,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.8,Level 3: Developing
2026LEPELL1.0AsmPre,2026,088105,9408,0000001762,L0000001762,Rogers,Mary,Kayla,,2019-03-09,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,070209,1221,0000001771,L0000001771,Morales,Wayne,,,2020-12-19,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2026,013728,5577,0000001776,L0000001776,Willis,James,Nicholas,,2020-12-21,K,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2024,087798,2030,0000001780,L0000001780,Glenn,Caroline,Michelle,,2018-12-16,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,087798,9505,0000001780,L0000001780,Glenn,Caroline,Michelle,,2018-12-16,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,5.1,Level 5: Bridging
2026LEPELL1.0AsmPre,2026,087798,1414,0000001780,L0000001780,Glenn,Caroline,Michelle,,2018-12-16,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.1,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,101488,5784,0000001791,L0000001791,Lyons,Rachel,Erika,,2020-06-22,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,023384,9057,0000001794,L0000001794,Edwards,Jennifer,Danielle,,2019-02-24,K,F,M,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.8,Level 3: Developing
2026LEPELL1.0AsmPre,2025,086080,3764,0000001799,L0000001799,Carter,Lisa,Paige,,2019-04-22,K,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,079630,8008,0000001829,L0000001829,Flores,April,Elizabeth,,2018-11-07,02,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,079630,1175,0000001829,L0000001829,Flores,April,Elizabeth,,2018-11-07,03,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.5,Level 3: Developing
2026LEPELL1.0AsmPre,2024,082162,6679,0000001837,L0000001837,Bowman,Christina,Christine,,2018-07-05,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.2,Level 3: Developing
2026LEPELL1.0AsmPre,2025,082162,1819,0000001837,L0000001837,Bowman,Christina,Christine,,2018-07-05,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,082162,2211,0000001837,L0000001837,Bowman,Christina,Christine,,2018-07-05,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.4,Level 3: Developing
2026LEPELL1.0AsmPre,2025,039018,7266,0000001841,L0000001841,Bennett,Alexandra,Samantha,,2019-05-22,K,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,039018,1024,0000001841,L0000001841,Bennett,Alexandra,Samantha,,2019-05-22,01,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2024,064241,1280,0000001856,L0000001856,Newman,Thomas,Timothy,,2018-09-04,01,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,064241,5144,0000001856,L0000001856,Newman,Thomas,Timothy,,2018-09-04,02,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.2,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,064241,2847,0000001856,L0000001856,Newman,Thomas,Timothy,,2018-09-04,03,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.7,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,023825,2023,0000001861,L0000001861,Stephenson,Daniel,Jared,,2020-06-17,K,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,012791,4295,0000001865,L0000001865,Sosa,Jodi,Summer,,2018-06-13,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2025,012791,9856,0000001865,L0000001865,Sosa,Jodi,Summer,,2018-06-13,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.6,Level 3: Developing
2026LEPELL1.0AsmPre,2026,012791,4666,0000001865,L0000001865,Sosa,Jodi,Summer,,2018-06-13,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.1,Level 4: Expanding
2026LEPELL1.0AsmPre,2025,054829,4875,0000001880,L0000001880,Howell,William,Johnny,,2019-04-05,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.5,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,054829,7071,0000001880,L0000001880,Howell,William,Johnny,,2019-04-05,01,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2024,112287,2212,0000001909,L0000001909,Snyder,Brenda,Kelly,,2018-01-17,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.8,Level 3: Developing
2026LEPELL1.0AsmPre,2025,112287,8403,0000001909,L0000001909,Snyder,Brenda,Kelly,,2018-01-17,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2026,112287,6376,0000001909,L0000001909,Snyder,Brenda,Kelly,,2018-01-17,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,5.0,Level 5: Bridging
2026LEPELL1.0AsmPre,2024,092364,4369,0000001922,L0000001922,Johnson,James,Kenneth,,2018-08-05,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.8,Level 3: Developing
2026LEPELL1.0AsmPre,2025,092364,2292,0000001922,L0000001922,Johnson,James,Kenneth,,2018-08-05,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.8,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,092364,7569,0000001922,L0000001922,Johnson,James,Kenneth,,2018-08-05,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.2,Level 4: Expanding
2026LEPELL1.0AsmPre,2024,056913,4046,0000001925,L0000001925,Parrish,Tyler,Caleb,,2018-05-12,01,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.6,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,056913,7223,0000001925,L0000001925,Parrish,Tyler,Caleb,,2018-05-12,02,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,056913,1697,0000001925,L0000001925,Parrish,Tyler,Caleb,,2018-05-12,03,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.2,Level 3: Developing
2026LEPELL1.0AsmPre,2026,112085,9791,0000001932,L0000001932,Dodson,Andrew,Peter,,2020-04-15,K,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,109687,8776,0000001941,L0000001941,Bridges,Crystal,Stefanie,,2020-03-17,K,F,I,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.7,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,055277,7666,0000001942,L0000001942,Clark,Sandra,Shannon,,2018-07-22,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.8,Level 3: Developing
2026LEPELL1.0AsmPre,2025,055277,9126,0000001942,L0000001942,Clark,Sandra,Shannon,,2018-07-22,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.1,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,055277,4039,0000001942,L0000001942,Clark,Sandra,Shannon,,2018-07-22,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.8,Level 3: Developing
2026LEPELL1.0AsmPre,2026,112180,9615,0000001943,L0000001943,Vasquez,Lance,Christopher,,2020-06-18,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.6,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,036349,8780,0000001944,L0000001944,Johnson,Brian,Aaron,,2018-10-20,01,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2025,036349,1918,0000001944,L0000001944,Johnson,Brian,Aaron,,2018-10-20,02,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.6,Level 3: Developing
2026LEPELL1.0AsmPre,2026,036349,1575,0000001944,L0000001944,Johnson,Brian,Aaron,,2018-10-20,03,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.5,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,056435,1640,0000001959,L0000001959,Williams,Frank,,,2020-06-06,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.4,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,030049,4303,0000001994,L0000001994,Walker,Joanna,Sara,,2019-06-27,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.8,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,030049,1810,0000001994,L0000001994,Walker,Joanna,Sara,,2019-06-27,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.9,Level 3: Developing
2026LEPELL1.0AsmPre,2024,080255,7265,0000002006,L0000002006,Pacheco,Matthew,Paige,,2018-09-26,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.4,Level 3: Developing
2026LEPELL1.0AsmPre,2025,080255,8735,0000002006,L0000002006,Pacheco,Matthew,Paige,,2018-09-26,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2026,080255,6841,0000002006,L0000002006,Pacheco,Matthew,Paige,,2018-09-26,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.4,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,107857,4766,0000002019,L0000002019,Ortiz,David,Ryan,,2020-07-20,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.9,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,104256,9986,0000002023,L0000002023,Wright,Leon,Richard,,2019-03-13,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,104256,3266,0000002023,L0000002023,Wright,Leon,Richard,,2019-03-13,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.7,Level 3: Developing
2026LEPELL1.0AsmPre,2025,041590,2000,0000002054,L0000002054,Robinson,Christina,Joshua,,2019-12-12,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.2,Level 3: Developing
2026LEPELL1.0AsmPre,2026,041590,4772,0000002054,L0000002054,Robinson,Christina,Joshua,,2019-12-12,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,039688,1808,0000002055,L0000002055,Mckenzie,Ashley,Robert,,2020-11-20,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.9,Level 3: Developing
2026LEPELL1.0AsmPre,2024,004632,8045,0000002059,L0000002059,Harmon,Kimberly,Stephanie,,2018-11-07,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2025,004632,1936,0000002059,L0000002059,Harmon,Kimberly,Stephanie,,2018-11-07,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.8,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,004632,5748,0000002059,L0000002059,Harmon,Kimberly,Stephanie,,2018-11-07,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.2,Level 4: Expanding
2026LEPELL1.0AsmPre,2024,112483,1348,0000002068,L0000002068,Harper,Regina,Gabriella,,2018-01-06,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.2,Level 3: Developing
2026LEPELL1.0AsmPre,2025,112483,1610,0000002068,L0000002068,Harper,Regina,Gabriella,,2018-01-06,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.7,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,112483,2816,0000002068,L0000002068,Harper,Regina,Gabriella,,2018-01-06,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.6,Level 4: Expanding
2026LEPELL1.0AsmPre,2025,030678,5522,0000002072,L0000002072,Lee,Lucas,Roberto,,2019-05-06,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.7,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,030678,4221,0000002072,L0000002072,Lee,Lucas,Roberto,,2019-05-06,01,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.7,Level 3: Developing
2026LEPELL1.0AsmPre,2024,010121,9790,0000002091,L0000002091,Gallegos,Tammy,Bryan,,2018-02-13,01,F,M,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.4,Level 3: Developing
2026LEPELL1.0AsmPre,2025,010121,7859,0000002091,L0000002091,Gallegos,Tammy,Bryan,,2018-02-13,02,F,M,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.8,Level 3: Developing
2026LEPELL1.0AsmPre,2026,010121,4343,0000002091,L0000002091,Gallegos,Tammy,Bryan,,2018-02-13,03,F,M,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,5.6,Level 6: Reaching
2026LEPELL1.0AsmPre,2024,059479,1099,0000002092,L0000002092,Garza,Ethan,,,2018-05-03,01,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.6,Level 3: Developing
2026LEPELL1.0AsmPre,2025,059479,5299,0000002092,L0000002092,Garza,Ethan,,,2018-05-03,02,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.2,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,059479,3584,0000002092,L0000002092,Garza,Ethan,,,2018-05-03,03,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.2,Level 4: Expanding
2026LEPELL1.0AsmPre,2025,108215,3603,0000002146,L0000002146,Hodge,Steve,Frederick,,2019-02-15,K,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,108215,8706,0000002146,L0000002146,Hodge,Steve,Frederick,,2019-02-15,01,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2024,087595,5231,0000002172,L0000002172,Johnson,Desiree,Sarah,,2018-12-20,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2025,087595,3612,0000002172,L0000002172,Johnson,Desiree,Sarah,,2018-12-20,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.0,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,087595,6540,0000002172,L0000002172,Johnson,Desiree,Sarah,,2018-12-20,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.8,Level 4: Expanding
2026LEPELL1.0AsmPre,2025,020486,9988,0000002214,L0000002214,Simmons,Anne,Nicole,,2019-02-06,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2026,020486,8524,0000002214,L0000002214,Simmons,Anne,Nicole,,2019-02-06,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.2,Level 4: Expanding
2026LEPELL1.0AsmPre,2025,079636,5166,0000002243,L0000002243,Barnett,Charles,,,2019-02-02,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,079636,1392,0000002243,L0000002243,Barnett,Charles,,,2019-02-02,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.4,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,001772,7807,0000002249,L0000002249,Peters,Kyle,Gregory,,2020-08-18,K,M,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,069660,3438,0000002259,L0000002259,Ferguson,James,,,2020-05-03,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.1,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,011012,7961,0000002261,L0000002261,White,Samantha,Kimberly,,2018-12-15,01,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,011012,7127,0000002261,L0000002261,White,Samantha,Kimberly,,2018-12-15,02,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.6,Level 3: Developing
2026LEPELL1.0AsmPre,2026,007278,8096,0000002262,L0000002262,Navarro,Christopher,Joshua,,2020-11-22,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.1,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,091470,9201,0000002273,L0000002273,Rosales,Beth,Tamara,,2020-06-24,K,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.5,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,081366,8164,0000002275,L0000002275,Mathis,Kenneth,Catherine,,2018-02-25,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.4,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,081366,4973,0000002275,L0000002275,Mathis,Kenneth,Catherine,,2018-02-25,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.2,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,081366,6906,0000002275,L0000002275,Mathis,Kenneth,Catherine,,2018-02-25,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.5,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,090089,3292,0000002286,L0000002286,Gomez,Linda,Christina,,2020-04-14,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,030423,3293,0000002315,L0000002315,Roberts,Michele,Tamara,,2020-02-25,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2025,001680,9364,0000002321,L0000002321,Huffman,Jamie,,,2019-07-20,K,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2026,001680,5717,0000002321,L0000002321,Huffman,Jamie,,,2019-07-20,01,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,040466,6596,0000002341,L0000002341,Wiggins,Monica,Stephanie,,2020-11-25,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2025,056555,5797,0000002354,L0000002354,Galvan,Jill,Aaron,,2019-12-23,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.7,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,056555,4609,0000002354,L0000002354,Galvan,Jill,Aaron,,2019-12-23,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.3,Level 3: Developing
2026LEPELL1.0AsmPre,2025,081194,2003,0000002381,L0000002381,Harper,Kevin,Matthew,,2019-10-27,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2026,081194,5912,0000002381,L0000002381,Harper,Kevin,Matthew,,2019-10-27,01,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,048924,1813,0000002399,L0000002399,Charles,Sherry,Ellen,,2020-07-10,K,F,I,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,063804,5598,0000002429,L0000002429,Smith,Richard,Dennis,,2020-07-27,K,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.9,Level 3: Developing
2026LEPELL1.0AsmPre,2025,113484,7693,0000002433,L0000002433,Cook,Brian,Randy,,2019-10-06,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,113484,5125,0000002433,L0000002433,Cook,Brian,Randy,,2019-10-06,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.8,Level 3: Developing
2026LEPELL1.0AsmPre,2025,001738,6753,0000002437,L0000002437,Gordon,Jaime,William,,2019-07-27,K,M,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,001738,1379,0000002437,L0000002437,Gordon,Jaime,William,,2019-07-27,02,M,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,047331,6776,0000002439,L0000002439,Hansen,Karen,Kathleen,,2020-08-19,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.5,Level 3: Developing
