CollectionVersion,CurrentSchoolYear,AttendingDistrictCode,AttendingSchoolCode,ReportingDistrictCode,ReportingSchoolCode,ResidentDistrictCode,ResidentSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,Gender,RaceEthnicity,OffenseDate,OffenseType,WeaponType,DisciplineRemoval,LengthRemoved,ModifiedLength,API,LEPELL,IEPDisability
2026Jun1.0StuDiscipline,2026,077377,7948,077377,7948,077377,7948,0000003940,L0000003940,Dean,Sophia,Shannon,,2019-07-07,01,F,W,2025-11-16,N,,EXP,124,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,069674,2110,069674,2110,069674,2110,0000003941,L0000003941,Rodriguez,Michelle,Michael,,2018-06-20,03,F,W,2026-01-04,N,,EXP,126,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,076402,1651,076402,1651,076402,1651,0000003991,L0000003991,George,Tiffany,Kelly,,2019-10-27,01,F,W,2026-01-24,A,,EXP,122,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,088491,7626,088491,7626,088491,7626,0000004059,L0000004059,Tucker,Mark,Garrett,,2019-11-03,01,M,W,2026-04-05,D,,EXP,143,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,014184,5366,014184,5366,014184,5366,0000004077,L0000004077,Dalton,Lori,Erica,,2018-11-10,01,F,W,2023-10-10,T,,EXP,10,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,048967,8356,048967,8356,048967,8356,0000004091,L0000004091,Vaughan,Brian,Christopher,,2018-12-25,01,M,B,2024-04-09,A,,EXP,125,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,017625,1377,017625,1377,017625,1377,0000004095,L0000004095,Boyd,Felicia,,,2018-07-03,02,F,W,2025-05-27,V,,EXP,157,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,043346,6590,043346,6590,043346,6590,0000004096,L0000004096,Farmer,Mike,William,,2020-01-11,K,M,W,2025-10-19,D,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,025464,1959,025464,1959,025464,1959,0000004121,L0000004121,Salinas,Rebekah,Kimberly,,2020-10-22,K,F,W,2026-04-02,W,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,104747,3215,104747,3215,104747,3215,0000004158,L0000004158,Rodriguez,Lauren,Lauren,,2018-10-05,01,F,B,2024-03-16,W,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,104747,5508,104747,5508,104747,5508,0000004158,L0000004158,Rodriguez,Lauren,Lauren,,2018-10-05,02,F,B,2025-05-08,O,,EXP,111,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,037127,7008,037127,7008,037127,7008,0000004173,L0000004173,Wyatt,Crystal,Morgan,,2019-01-12,K,F,W,2025-04-16,V,,EXP,62,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,100335,2167,100335,2167,100335,2167,0000004176,L0000004176,Gibson,Jeremy,Douglas,,2018-10-10,03,M,W,2026-04-12,A,,OSS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,107013,6356,107013,6356,107013,6356,0000004198,L0000004198,Murphy,Michael,,,2018-07-25,02,M,W,2024-09-01,A,,EXP,173,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,059074,2394,059074,2394,059074,2394,0000004200,L0000004200,Hernandez,Cassandra,Jacqueline,,2018-08-23,03,F,B,2025-12-24,T,,EXP,68,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,062767,1680,062767,1680,062767,1680,0000004202,L0000004202,Ruiz,George,Rachel,,2020-06-09,K,F,W,2026-05-23,E,,OSS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,114746,8635,114746,8635,114746,8635,0000004212,L0000004212,Craig,Christopher,Nicholas,,2019-08-20,K,M,W,2024-12-03,W,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,011795,1921,011795,1921,011795,1921,0000004213,L0000004213,Clark,Luis,Justin,,2021-06-04,PK,M,B,2026-05-22,N,,ISS,3,N,N,NLP,12
2026Jun1.0StuDiscipline,2026,051309,4792,051309,4792,051309,4792,0000004222,L0000004222,Hughes,Joshua,Jeremy,,2018-03-06,03,M,W,2025-12-01,D,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,067165,4859,067165,4859,067165,4859,0000004236,L0000004236,Stokes,Emily,,,2019-07-08,PK,F,B,2024-05-10,N,,EXP,160,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,017800,4421,017800,4421,017800,4421,0000004247,L0000004247,James,Daniel,Jeffrey,,2018-01-26,02,M,W,2025-02-05,A,,OSS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,076413,8089,076413,8089,076413,8089,0000004286,L0000004286,Strong,Rebecca,Mary,,2018-10-13,02,F,W,2024-12-01,V,,EXP,31,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,021435,6910,021435,6910,021435,6910,0000004290,L0000004290,Wilson,Lori,,,2020-12-25,PK,F,A,2023-10-18,W,,OSS,10,N,N,RCV,12
2026Jun1.0StuDiscipline,2025,100285,3283,100285,3283,100285,3283,0000004314,L0000004314,Blevins,Randy,Steven,,2018-05-08,02,M,W,2025-02-02,A,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,018877,7318,018877,7318,018877,7318,0000004329,L0000004329,Jenkins,Michael,,,2018-02-15,02,F,B,2025-03-04,O,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,088165,9693,088165,9693,088165,9693,0000004331,L0000004331,Marsh,Jeffrey,Alexandra,,2018-12-27,02,F,W,2024-11-13,O,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,028732,8573,028732,8573,028732,8573,0000004346,L0000004346,Jones,Gail,Jennifer,,2018-03-11,03,F,W,2026-04-21,A,,EXP,20,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,097749,6090,097749,6090,097749,6090,0000004357,L0000004357,Burns,Katrina,Morgan,,2020-06-16,PK,F,B,2025-04-07,A,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,078168,9620,078168,9620,078168,9620,0000004362,L0000004362,Lozano,Brittany,Jessica,,2019-08-19,K,F,W,2025-01-14,V,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,038922,5834,038922,5834,038922,5834,0000004367,L0000004367,Johnson,Teresa,Courtney,,2020-02-26,PK,F,W,2023-12-11,N,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,031661,8987,031661,8987,031661,8987,0000004370,L0000004370,Adams,Emily,,,2018-12-05,03,F,W,2026-01-25,D,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,060947,3526,060947,3526,060947,3526,0000004375,L0000004375,Blake,Alejandro,Renee,,2018-05-08,03,F,W,2026-05-20,A,,EXP,139,N,N,RCV,0
2026Jun1.0StuDiscipline,2024,041203,1339,041203,1339,041203,1339,0000004413,L0000004413,Potter,Justin,,,2020-07-25,PK,F,W,2024-03-05,E,,ISS,2,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,109179,2399,109179,2399,109179,2399,0000004457,L0000004457,Miller,Donald,Tonya,,2018-02-08,03,F,W,2026-05-28,T,,EXP,93,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,007012,6058,007012,6058,007012,6058,0000004465,L0000004465,Jimenez,Jacob,Christopher,,2020-02-05,K,M,P,2025-09-15,W,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,047055,9802,047055,9802,047055,9802,0000004472,L0000004472,Martinez,Beth,Michelle,,2018-01-27,03,F,W,2026-02-27,A,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,098464,6094,098464,6094,098464,6094,0000004496,L0000004496,Sims,Robin,Michelle,,2018-03-12,01,F,W,2024-01-04,D,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,074155,2726,074155,2726,074155,2726,0000004514,L0000004514,Davis,Johnny,Stephanie,,2018-05-20,03,F,W,2026-02-13,T,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,037740,7811,037740,7811,037740,7811,0000004541,L0000004541,Flores,Jeremy,David,,2018-10-13,02,M,B,2025-05-13,D,,ISS,1,N,N,RCV,0
2026Jun1.0StuDiscipline,2024,015368,1097,015368,1097,015368,1097,0000004571,L0000004571,Alvarado,Robert,David,,2018-09-27,01,M,W,2023-09-02,W,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,094007,8009,094007,8009,094007,8009,0000004572,L0000004572,Patterson,Travis,,,2018-06-02,03,M,B,2026-01-27,V,,EXP,80,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,074904,9542,074904,9542,074904,9542,0000004625,L0000004625,Knight,Sarah,Denise,,2018-12-03,03,F,B,2025-12-22,O,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,015155,7714,015155,7714,015155,7714,0000004629,L0000004629,Price,Debra,Tina,,2018-09-11,02,F,W,2025-02-27,D,,EXP,102,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,003975,2013,003975,2013,003975,2013,0000004651,L0000004651,Gordon,Jason,Rebecca,,2021-05-06,PK,F,W,2026-04-02,W,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,078575,6707,078575,6707,078575,6707,0000004667,L0000004667,Sutton,Lori,,,2019-12-08,01,F,W,2025-12-24,O,,EXP,101,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,090432,2599,090432,2599,090432,2599,0000004672,L0000004672,Baker,David,Kelli,,2018-09-02,02,F,W,2024-11-12,T,,EXP,127,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,032413,1004,032413,1004,032413,1004,0000004682,L0000004682,Mooney,Matthew,Samuel,,2019-11-26,01,M,W,2026-02-23,T,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,098301,2424,098301,2424,098301,2424,0000004684,L0000004684,Jenkins,Lauren,Sabrina,,2019-01-21,K,F,B,2024-11-21,V,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,048860,6083,048860,6083,048860,6083,0000004697,L0000004697,Perry,Natasha,Jennifer,,2018-10-01,03,F,B,2025-09-24,D,,EXP,177,N,N,NLP,4
2026Jun1.0StuDiscipline,2024,039355,9934,039355,9934,039355,9934,0000004698,L0000004698,Acosta,Carlos,Brian,,2018-06-09,01,M,B,2024-04-15,O,,ISS,2,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,002702,3187,002702,3187,002702,3187,0000004742,L0000004742,Williams,Elizabeth,Amanda,,2020-05-11,01,F,W,2026-05-03,T,,OSS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,061388,4830,061388,4830,061388,4830,0000004781,L0000004781,Harris,Eric,Ryan,,2018-05-12,02,M,B,2025-04-14,W,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,051161,2638,051161,2638,051161,2638,0000004803,L0000004803,Perez,Darlene,Terri,,2018-02-17,02,F,W,2025-03-28,A,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,051161,3722,051161,3722,051161,3722,0000004803,L0000004803,Perez,Darlene,Terri,,2018-02-17,03,F,W,2026-03-02,A,,OSS,5,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,002335,2651,002335,2651,002335,2651,0000004828,L0000004828,Banks,Ashley,Nancy,,2019-06-11,01,F,W,2025-10-26,T,,EXP,101,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,073639,4265,073639,4265,073639,4265,0000004830,L0000004830,Sanchez,Jeffrey,William,,2018-01-11,03,M,A,2026-02-05,D,,OSS,9,N,N,RCV,0
2026Jun1.0StuDiscipline,2025,086992,8427,086992,8427,086992,8427,0000004847,L0000004847,Brown,Nicole,,,2021-03-18,PK,F,B,2024-10-27,E,,OSS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,078450,5691,078450,5691,078450,5691,0000004855,L0000004855,Gonzales,Michelle,Laurie,,2018-08-21,03,F,A,2026-03-16,V,,OSS,9,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,006893,3868,006893,3868,006893,3868,0000004864,L0000004864,Barnes,Joseph,Daniel,,2019-06-28,K,M,W,2025-01-22,E,,EXP,98,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,064492,7242,064492,7242,064492,7242,0000004889,L0000004889,Rosario,Sean,Christine,,2018-06-23,03,F,W,2026-05-03,O,,OSS,6,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,062990,6992,062990,6992,062990,6992,0000004910,L0000004910,Mason,Dawn,Jade,,2018-11-26,03,F,B,2026-05-16,N,,ISS,2,N,N,NLP,17
2026Jun1.0StuDiscipline,2024,019426,5646,019426,5646,019426,5646,0000004924,L0000004924,Yang,Briana,Heather,,2018-12-18,01,F,W,2024-03-24,A,,OSS,8,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,094400,8347,094400,8347,094400,8347,0000004929,L0000004929,Prince,David,Robert,,2018-01-14,02,M,W,2024-11-12,N,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,076298,5750,076298,5750,076298,5750,0000004943,L0000004943,Brown,Lisa,,,2020-07-23,PK,F,W,2023-09-22,V,,EXP,130,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,048058,9592,048058,9592,048058,9592,0000004948,L0000004948,Boyd,William,Harry,,2019-07-16,01,M,W,2025-09-25,A,,ISS,3,N,N,NLP,16
2026Jun1.0StuDiscipline,2026,095029,3642,095029,3642,095029,3642,0000004951,L0000004951,Henson,Bryan,,,2018-01-02,03,F,W,2026-02-14,O,,ISS,2,N,N,RCV,0
2026Jun1.0StuDiscipline,2024,031108,5174,031108,5174,031108,5174,0000004984,L0000004984,Clay,Kristy,Catherine,,2020-12-26,K,F,W,2023-11-01,E,,EXP,88,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,061895,4353,061895,4353,061895,4353,0000004998,L0000004998,Moore,Erin,Morgan,,2019-08-21,01,F,W,2026-01-16,D,,ISS,1,N,N,NLP,17
