CollectionVersion,CurrentSchoolYear,ReportingDistrictCode,ReportingSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,Gender,RaceEthnicity,Assessment,TstMethod,EDFirstName,EDLastName,Subject,Period,Sort,ExaminerEmail,ScaleScore,PerformanceLevel,Grade3ReadingBand
2026MAPSPR1.0AsmPre,2026,014524,4755,0000003028,L0000003028,Jacobs,Brooke,Kristin,,2019-10-17,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,186,Proficient,
2026MAPSPR1.0AsmPre,2026,014524,4755,0000003028,L0000003028,Jacobs,Brooke,Kristin,,2019-10-17,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,195,Advanced,
2026MAPSPR1.0AsmPre,2024,106339,3182,0000003029,L0000003029,Sellers,Jason,Aaron,,2018-09-05,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,177,Basic,
2026MAPSPR1.0AsmPre,2024,106339,3182,0000003029,L0000003029,Sellers,Jason,Aaron,,2018-09-05,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,168,Below Basic,
2026MAPSPR1.0AsmPre,2025,106339,7852,0000003029,L0000003029,Sellers,Jason,Aaron,,2018-09-05,02,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,177,Below Basic,
2026MAPSPR1.0AsmPre,2025,106339,7852,0000003029,L0000003029,Sellers,Jason,Aaron,,2018-09-05,02,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,198,Basic,
2026MAPSPR1.0AsmPre,2026,106339,2307,0000003029,L0000003029,Sellers,Jason,Aaron,,2018-09-05,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,194,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,106339,2307,0000003029,L0000003029,Sellers,Jason,Aaron,,2018-09-05,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,196,Below Basic,
2026MAPSPR1.0AsmPre,2024,022185,5118,0000003031,L0000003031,Wolf,Lisa,Amber,,2018-08-02,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,195,Advanced,
2026MAPSPR1.0AsmPre,2024,022185,5118,0000003031,L0000003031,Wolf,Lisa,Amber,,2018-08-02,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,200,Advanced,
2026MAPSPR1.0AsmPre,2025,022185,7269,0000003031,L0000003031,Wolf,Lisa,Amber,,2018-08-02,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,199,Proficient,
2026MAPSPR1.0AsmPre,2025,022185,7269,0000003031,L0000003031,Wolf,Lisa,Amber,,2018-08-02,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,202,Proficient,
2026MAPSPR1.0AsmPre,2026,022185,6624,0000003031,L0000003031,Wolf,Lisa,Amber,,2018-08-02,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,222,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,022185,6624,0000003031,L0000003031,Wolf,Lisa,Amber,,2018-08-02,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,228,Advanced,
2026MAPSPR1.0AsmPre,2025,040609,3973,0000003032,L0000003032,Evans,Manuel,Chad,,2019-06-15,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,170,Advanced,
2026MAPSPR1.0AsmPre,2025,040609,3973,0000003032,L0000003032,Evans,Manuel,Chad,,2019-06-15,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,178,Advanced,
2026MAPSPR1.0AsmPre,2026,040609,6920,0000003032,L0000003032,Evans,Manuel,Chad,,2019-06-15,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,191,Advanced,
2026MAPSPR1.0AsmPre,2026,040609,6920,0000003032,L0000003032,Evans,Manuel,Chad,,2019-06-15,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,195,Advanced,
2026MAPSPR1.0AsmPre,2026,056220,5508,0000003033,L0000003033,Barnes,Melissa,Heather,,2020-06-16,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,155,Basic,
2026MAPSPR1.0AsmPre,2026,056220,5508,0000003033,L0000003033,Barnes,Melissa,Heather,,2020-06-16,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,152,Below Basic,
2026MAPSPR1.0AsmPre,2024,051610,3831,0000003036,L0000003036,Nguyen,Hector,Adrian,,2018-10-04,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,187,Proficient,
2026MAPSPR1.0AsmPre,2024,051610,3831,0000003036,L0000003036,Nguyen,Hector,Adrian,,2018-10-04,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,191,Proficient,
2026MAPSPR1.0AsmPre,2025,051610,2986,0000003036,L0000003036,Nguyen,Hector,Adrian,,2018-10-04,02,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,208,Advanced,
2026MAPSPR1.0AsmPre,2025,051610,2986,0000003036,L0000003036,Nguyen,Hector,Adrian,,2018-10-04,02,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,217,Advanced,
2026MAPSPR1.0AsmPre,2026,051610,5575,0000003036,L0000003036,Nguyen,Hector,Adrian,,2018-10-04,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,214,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,051610,5575,0000003036,L0000003036,Nguyen,Hector,Adrian,,2018-10-04,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,224,Advanced,
2026MAPSPR1.0AsmPre,2025,025990,4435,0000003037,L0000003037,Thomas,Jill,Jessica,,2019-12-11,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,152,Below Basic,
2026MAPSPR1.0AsmPre,2025,025990,4435,0000003037,L0000003037,Thomas,Jill,Jessica,,2019-12-11,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2026,025990,8611,0000003037,L0000003037,Thomas,Jill,Jessica,,2019-12-11,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,173,Below Basic,
2026MAPSPR1.0AsmPre,2026,025990,8611,0000003037,L0000003037,Thomas,Jill,Jessica,,2019-12-11,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,170,Below Basic,
2026MAPSPR1.0AsmPre,2026,022301,1049,0000003038,L0000003038,Wilson,Stacey,Rachel,,2020-06-07,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,149,Below Basic,
2026MAPSPR1.0AsmPre,2026,022301,1049,0000003038,L0000003038,Wilson,Stacey,Rachel,,2020-06-07,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2026,007134,1080,0000003040,L0000003040,Marshall,Nicole,Julia,,2020-08-01,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,173,Advanced,
2026MAPSPR1.0AsmPre,2026,007134,1080,0000003040,L0000003040,Marshall,Nicole,Julia,,2020-08-01,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,180,Advanced,
2026MAPSPR1.0AsmPre,2024,040530,1644,0000003043,L0000003043,Pierce,Scott,Brett,,2018-06-05,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,187,Proficient,
2026MAPSPR1.0AsmPre,2024,040530,1644,0000003043,L0000003043,Pierce,Scott,Brett,,2018-06-05,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,191,Proficient,
2026MAPSPR1.0AsmPre,2025,040530,5430,0000003043,L0000003043,Pierce,Scott,Brett,,2018-06-05,02,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,207,Advanced,
2026MAPSPR1.0AsmPre,2025,040530,5430,0000003043,L0000003043,Pierce,Scott,Brett,,2018-06-05,02,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,211,Advanced,
2026MAPSPR1.0AsmPre,2026,040530,1753,0000003043,L0000003043,Pierce,Scott,Brett,,2018-06-05,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,214,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,040530,1753,0000003043,L0000003043,Pierce,Scott,Brett,,2018-06-05,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,219,Proficient,
2026MAPSPR1.0AsmPre,2026,041736,4296,0000003044,L0000003044,Thompson,Krystal,,,2020-07-10,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,149,Below Basic,
2026MAPSPR1.0AsmPre,2026,041736,4296,0000003044,L0000003044,Thompson,Krystal,,,2020-07-10,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2024,068036,7187,0000003045,L0000003045,Parker,Daniel,,,2018-07-18,01,M,P,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,178,Basic,
2026MAPSPR1.0AsmPre,2024,068036,7187,0000003045,L0000003045,Parker,Daniel,,,2018-07-18,01,M,P,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,191,Proficient,
2026MAPSPR1.0AsmPre,2025,068036,7872,0000003045,L0000003045,Parker,Daniel,,,2018-07-18,02,M,P,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,193,Basic,
2026MAPSPR1.0AsmPre,2025,068036,7872,0000003045,L0000003045,Parker,Daniel,,,2018-07-18,02,M,P,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,199,Basic,
2026MAPSPR1.0AsmPre,2026,068036,6896,0000003045,L0000003045,Parker,Daniel,,,2018-07-18,03,M,P,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,215,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,068036,6896,0000003045,L0000003045,Parker,Daniel,,,2018-07-18,03,M,P,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,218,Proficient,
2026MAPSPR1.0AsmPre,2024,075097,2409,0000003046,L0000003046,Rogers,Debra,Jessica,,2018-01-17,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,163,Below Basic,
2026MAPSPR1.0AsmPre,2024,075097,2409,0000003046,L0000003046,Rogers,Debra,Jessica,,2018-01-17,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,179,Basic,
2026MAPSPR1.0AsmPre,2025,075097,8025,0000003046,L0000003046,Rogers,Debra,Jessica,,2018-01-17,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,184,Below Basic,
2026MAPSPR1.0AsmPre,2025,075097,8025,0000003046,L0000003046,Rogers,Debra,Jessica,,2018-01-17,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,198,Basic,
2026MAPSPR1.0AsmPre,2026,045507,9544,0000003048,L0000003048,Wilkinson,Courtney,,,2020-08-21,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,149,Below Basic,
2026MAPSPR1.0AsmPre,2026,045507,9544,0000003048,L0000003048,Wilkinson,Courtney,,,2020-08-21,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,154,Below Basic,
2026MAPSPR1.0AsmPre,2025,064660,8904,0000003049,L0000003049,Black,Haley,Gerald,,2019-10-04,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,158,Basic,
2026MAPSPR1.0AsmPre,2025,064660,8904,0000003049,L0000003049,Black,Haley,Gerald,,2019-10-04,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,154,Below Basic,
2026MAPSPR1.0AsmPre,2026,064660,7115,0000003049,L0000003049,Black,Haley,Gerald,,2019-10-04,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Below Basic,
2026MAPSPR1.0AsmPre,2026,064660,7115,0000003049,L0000003049,Black,Haley,Gerald,,2019-10-04,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,180,Basic,
2026MAPSPR1.0AsmPre,2024,010217,3286,0000003050,L0000003050,Mason,April,Gina,,2018-07-19,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,183,Proficient,
2026MAPSPR1.0AsmPre,2024,010217,3286,0000003050,L0000003050,Mason,April,Gina,,2018-07-19,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,196,Advanced,
2026MAPSPR1.0AsmPre,2025,010217,4613,0000003050,L0000003050,Mason,April,Gina,,2018-07-19,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,205,Advanced,
2026MAPSPR1.0AsmPre,2025,010217,4613,0000003050,L0000003050,Mason,April,Gina,,2018-07-19,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,206,Proficient,
2026MAPSPR1.0AsmPre,2026,010217,3605,0000003050,L0000003050,Mason,April,Gina,,2018-07-19,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,224,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,010217,3605,0000003050,L0000003050,Mason,April,Gina,,2018-07-19,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,220,Proficient,
2026MAPSPR1.0AsmPre,2024,014693,9131,0000003051,L0000003051,Myers,Terri,Carrie,,2018-08-11,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,164,Below Basic,
2026MAPSPR1.0AsmPre,2024,014693,9131,0000003051,L0000003051,Myers,Terri,Carrie,,2018-08-11,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,176,Below Basic,
2026MAPSPR1.0AsmPre,2025,014693,4024,0000003051,L0000003051,Myers,Terri,Carrie,,2018-08-11,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,188,Below Basic,
2026MAPSPR1.0AsmPre,2025,014693,4024,0000003051,L0000003051,Myers,Terri,Carrie,,2018-08-11,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,191,Below Basic,
2026MAPSPR1.0AsmPre,2026,014693,5082,0000003051,L0000003051,Myers,Terri,Carrie,,2018-08-11,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,191,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,014693,5082,0000003051,L0000003051,Myers,Terri,Carrie,,2018-08-11,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,200,Below Basic,
2026MAPSPR1.0AsmPre,2026,050202,7236,0000003052,L0000003052,Norman,Mary,Antonio,,2020-02-11,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,167,Proficient,
2026MAPSPR1.0AsmPre,2026,050202,7236,0000003052,L0000003052,Norman,Mary,Antonio,,2020-02-11,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,173,Proficient,
2026MAPSPR1.0AsmPre,2025,027455,1756,0000003054,L0000003054,Green,William,Rebecca,,2019-03-03,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,170,Advanced,
2026MAPSPR1.0AsmPre,2025,027455,1756,0000003054,L0000003054,Green,William,Rebecca,,2019-03-03,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,182,Advanced,
2026MAPSPR1.0AsmPre,2026,027455,5028,0000003054,L0000003054,Green,William,Rebecca,,2019-03-03,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,187,Proficient,
2026MAPSPR1.0AsmPre,2026,027455,5028,0000003054,L0000003054,Green,William,Rebecca,,2019-03-03,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,200,Advanced,
2026MAPSPR1.0AsmPre,2025,021497,9783,0000003055,L0000003055,Bridges,Bradley,Paul,,2019-08-08,K,M,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2025,021497,9783,0000003055,L0000003055,Bridges,Bradley,Paul,,2019-08-08,K,M,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,159,Basic,
2026MAPSPR1.0AsmPre,2026,021497,8228,0000003055,L0000003055,Bridges,Bradley,Paul,,2019-08-08,01,M,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,169,Below Basic,
2026MAPSPR1.0AsmPre,2026,021497,8228,0000003055,L0000003055,Bridges,Bradley,Paul,,2019-08-08,01,M,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,174,Below Basic,
2026MAPSPR1.0AsmPre,2025,020825,7182,0000003056,L0000003056,Mcdowell,Sarah,Bonnie,,2019-01-06,K,F,I,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,155,Basic,
2026MAPSPR1.0AsmPre,2025,020825,7182,0000003056,L0000003056,Mcdowell,Sarah,Bonnie,,2019-01-06,K,F,I,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,149,Below Basic,
2026MAPSPR1.0AsmPre,2024,084314,2299,0000003057,L0000003057,Hopkins,Traci,Andrea,,2018-01-12,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,169,Below Basic,
2026MAPSPR1.0AsmPre,2024,084314,2299,0000003057,L0000003057,Hopkins,Traci,Andrea,,2018-01-12,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,170,Below Basic,
2026MAPSPR1.0AsmPre,2025,084314,8170,0000003057,L0000003057,Hopkins,Traci,Andrea,,2018-01-12,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,180,Below Basic,
2026MAPSPR1.0AsmPre,2025,084314,8170,0000003057,L0000003057,Hopkins,Traci,Andrea,,2018-01-12,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,183,Below Basic,
2026MAPSPR1.0AsmPre,2026,084314,2299,0000003057,L0000003057,Hopkins,Traci,Andrea,,2018-01-12,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,185,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,084314,2299,0000003057,L0000003057,Hopkins,Traci,Andrea,,2018-01-12,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,201,Below Basic,
2026MAPSPR1.0AsmPre,2024,037396,5177,0000003058,L0000003058,Mays,Ashley,,,2018-09-14,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,186,Proficient,
2026MAPSPR1.0AsmPre,2024,037396,5177,0000003058,L0000003058,Mays,Ashley,,,2018-09-14,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,186,Proficient,
2026MAPSPR1.0AsmPre,2025,037396,2997,0000003058,L0000003058,Mays,Ashley,,,2018-09-14,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,203,Proficient,
2026MAPSPR1.0AsmPre,2025,037396,2997,0000003058,L0000003058,Mays,Ashley,,,2018-09-14,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,207,Proficient,
2026MAPSPR1.0AsmPre,2026,037396,9834,0000003058,L0000003058,Mays,Ashley,,,2018-09-14,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,212,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,037396,9834,0000003058,L0000003058,Mays,Ashley,,,2018-09-14,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,221,Proficient,
2026MAPSPR1.0AsmPre,2024,093906,9012,0000003059,L0000003059,Waters,Kenneth,Brian,,2018-12-23,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,191,Advanced,
2026MAPSPR1.0AsmPre,2024,093906,9012,0000003059,L0000003059,Waters,Kenneth,Brian,,2018-12-23,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,188,Proficient,
2026MAPSPR1.0AsmPre,2025,093906,5107,0000003059,L0000003059,Waters,Kenneth,Brian,,2018-12-23,02,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,199,Proficient,
2026MAPSPR1.0AsmPre,2025,093906,5107,0000003059,L0000003059,Waters,Kenneth,Brian,,2018-12-23,02,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,212,Advanced,
2026MAPSPR1.0AsmPre,2026,093906,9243,0000003059,L0000003059,Waters,Kenneth,Brian,,2018-12-23,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,222,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,093906,9243,0000003059,L0000003059,Waters,Kenneth,Brian,,2018-12-23,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,218,Proficient,
2026MAPSPR1.0AsmPre,2024,074643,5230,0000003060,L0000003060,Roberts,Ryan,James,,2018-04-07,01,M,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,165,Below Basic,
2026MAPSPR1.0AsmPre,2024,074643,5230,0000003060,L0000003060,Roberts,Ryan,James,,2018-04-07,01,M,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,169,Below Basic,
2026MAPSPR1.0AsmPre,2025,074643,3234,0000003060,L0000003060,Roberts,Ryan,James,,2018-04-07,02,M,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,180,Below Basic,
2026MAPSPR1.0AsmPre,2025,074643,3234,0000003060,L0000003060,Roberts,Ryan,James,,2018-04-07,02,M,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,181,Below Basic,
2026MAPSPR1.0AsmPre,2026,074643,9587,0000003060,L0000003060,Roberts,Ryan,James,,2018-04-07,03,M,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,191,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,074643,9587,0000003060,L0000003060,Roberts,Ryan,James,,2018-04-07,03,M,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,191,Below Basic,
2026MAPSPR1.0AsmPre,2025,061199,1390,0000003061,L0000003061,Perez,Andrew,Steven,,2019-02-26,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Advanced,
2026MAPSPR1.0AsmPre,2025,061199,1390,0000003061,L0000003061,Perez,Andrew,Steven,,2019-02-26,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,178,Advanced,
2026MAPSPR1.0AsmPre,2026,061199,1110,0000003061,L0000003061,Perez,Andrew,Steven,,2019-02-26,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,196,Advanced,
2026MAPSPR1.0AsmPre,2026,061199,1110,0000003061,L0000003061,Perez,Andrew,Steven,,2019-02-26,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,194,Proficient,
2026MAPSPR1.0AsmPre,2024,060077,6752,0000003062,L0000003062,Sanders,William,Jason,,2018-09-09,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,172,Below Basic,
2026MAPSPR1.0AsmPre,2024,060077,6752,0000003062,L0000003062,Sanders,William,Jason,,2018-09-09,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,167,Below Basic,
2026MAPSPR1.0AsmPre,2025,060077,6953,0000003062,L0000003062,Sanders,William,Jason,,2018-09-09,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,184,Below Basic,
2026MAPSPR1.0AsmPre,2025,060077,6953,0000003062,L0000003062,Sanders,William,Jason,,2018-09-09,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,190,Below Basic,
2026MAPSPR1.0AsmPre,2026,060077,2809,0000003062,L0000003062,Sanders,William,Jason,,2018-09-09,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,195,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,060077,2809,0000003062,L0000003062,Sanders,William,Jason,,2018-09-09,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,196,Below Basic,
2026MAPSPR1.0AsmPre,2025,046671,4779,0000003063,L0000003063,Conway,Thomas,Lacey,,2019-09-11,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,177,Advanced,
2026MAPSPR1.0AsmPre,2025,046671,4779,0000003063,L0000003063,Conway,Thomas,Lacey,,2019-09-11,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,172,Proficient,
2026MAPSPR1.0AsmPre,2026,046671,8211,0000003063,L0000003063,Conway,Thomas,Lacey,,2019-09-11,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,186,Proficient,
2026MAPSPR1.0AsmPre,2026,046671,8211,0000003063,L0000003063,Conway,Thomas,Lacey,,2019-09-11,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,192,Proficient,
2026MAPSPR1.0AsmPre,2025,079949,6780,0000003065,L0000003065,Jordan,Jesse,Matthew,,2019-04-09,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,153,Below Basic,
2026MAPSPR1.0AsmPre,2025,079949,6780,0000003065,L0000003065,Jordan,Jesse,Matthew,,2019-04-09,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,166,Proficient,
2026MAPSPR1.0AsmPre,2026,079949,8139,0000003065,L0000003065,Jordan,Jesse,Matthew,,2019-04-09,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,176,Basic,
2026MAPSPR1.0AsmPre,2026,079949,8139,0000003065,L0000003065,Jordan,Jesse,Matthew,,2019-04-09,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,175,Below Basic,
2026MAPSPR1.0AsmPre,2025,076644,6907,0000003067,L0000003067,Steele,Robert,Michael,,2019-04-02,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,155,Basic,
2026MAPSPR1.0AsmPre,2025,076644,6907,0000003067,L0000003067,Steele,Robert,Michael,,2019-04-02,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,153,Below Basic,
2026MAPSPR1.0AsmPre,2026,076644,6927,0000003067,L0000003067,Steele,Robert,Michael,,2019-04-02,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Below Basic,
